datetime,gsr,ir,accel_mag,gyro_mag,mag_mag,label
2025-04-22 11:47:00,-95.5,53558,0.96,0.1,0.82,hydrated
2025-04-22 11:48:00,-82.06,55652,1.0,0.1,0.76,hydrated
2025-04-22 11:49:00,-131.25,49724,0.99,0.05,0.85,mildly_dehydrated
2025-04-22 11:50:00,-76.64,53097,0.99,0.06,0.84,hydrated
2025-04-22 11:51:00,-235.83,43943,1.0,0.09,0.83,dehydrated
2025-04-22 11:52:00,-107.84,48773,1.02,0.05,0.88,mildly_dehydrated
2025-04-22 11:53:00,-243.77,46083,1.03,0.06,0.84,dehydrated
2025-04-22 11:54:00,-125.54,48632,1.04,0.09,0.83,mildly_dehydrated
2025-04-22 11:55:00,-99.6,53038,1.05,0.11,0.84,hydrated
2025-04-22 11:56:00,-130.9,50144,0.94,0.07,0.81,mildly_dehydrated
2025-04-22 11:57:00,-75.76,54762,1.1,0.07,0.81,hydrated
2025-04-22 11:58:00,-179.75,42522,0.97,0.08,0.88,dehydrated
2025-04-22 11:59:00,-82.86,53696,1.0,0.07,0.96,hydrated
2025-04-22 12:00:00,-131.81,51692,1.02,0.03,0.89,mildly_dehydrated
2025-04-22 12:01:00,-126.12,49348,1.13,0.07,0.89,mildly_dehydrated
2025-04-22 12:02:00,-123.58,50625,1.11,0.07,0.87,mildly_dehydrated
2025-04-22 12:03:00,-210.78,46868,1.02,0.09,0.8,dehydrated
2025-04-22 12:04:00,-144.86,48080,0.99,0.06,0.85,mildly_dehydrated
2025-04-22 12:05:00,-218.35,46418,0.98,0.04,0.8,dehydrated
2025-04-22 12:06:00,-96.07,55976,1.05,0.05,0.87,hydrated
2025-04-22 12:07:00,-211.22,47405,0.99,0.13,0.93,dehydrated
2025-04-22 12:08:00,-238.02,43409,1.16,0.05,0.85,dehydrated
2025-04-22 12:09:00,-82.43,52012,1.0,0.07,0.78,hydrated
2025-04-22 12:10:00,-72.66,52506,1.02,0.05,0.91,hydrated
2025-04-22 12:11:00,-70.08,55947,0.93,0.07,0.76,hydrated
2025-04-22 12:12:00,-72.86,52368,0.89,0.05,0.82,hydrated
2025-04-22 12:13:00,-167.1,44937,1.07,0.06,0.87,dehydrated
2025-04-22 12:14:00,-93.29,52989,0.91,0.08,0.86,hydrated
2025-04-22 12:15:00,-105.42,51741,1.04,0.07,0.93,mildly_dehydrated
2025-04-22 12:16:00,-161.8,45406,0.98,0.05,0.88,dehydrated
2025-04-22 12:17:00,-80.22,55501,1.0,0.05,0.89,hydrated
2025-04-22 12:18:00,-178.13,43171,1.06,0.06,0.9,dehydrated
2025-04-22 12:19:00,-224.53,46498,1.02,0.07,0.79,dehydrated
2025-04-22 12:20:00,-128.32,50225,0.98,0.05,0.88,mildly_dehydrated
2025-04-22 12:21:00,-195.1,45064,1.1,0.04,0.8,dehydrated
2025-04-22 12:22:00,-194.51,42573,0.95,0.05,0.87,dehydrated
2025-04-22 12:23:00,-88.47,52684,0.94,0.06,0.89,hydrated
2025-04-22 12:24:00,-98.29,52426,0.95,0.06,0.87,hydrated
2025-04-22 12:25:00,-191.14,46619,1.04,0.07,0.87,dehydrated
2025-04-22 12:26:00,-142.27,48655,0.91,0.09,0.86,mildly_dehydrated
2025-04-22 12:27:00,-79.71,52023,1.04,0.01,0.85,hydrated
2025-04-22 12:28:00,-78.82,53530,1.03,0.07,0.83,hydrated
2025-04-22 12:29:00,-86.29,52400,1.02,0.06,0.94,hydrated
2025-04-22 12:30:00,-187.13,46067,0.93,0.09,0.86,dehydrated
2025-04-22 12:31:00,-85.3,55948,1.06,0.07,0.78,hydrated
2025-04-22 12:32:00,-79.53,52500,1.06,0.06,0.85,hydrated
2025-04-22 12:33:00,-81.08,54684,0.92,0.08,0.87,hydrated
2025-04-22 12:34:00,-130.36,50826,0.95,0.09,0.89,mildly_dehydrated
2025-04-22 12:35:00,-114.11,49725,0.94,0.08,0.88,mildly_dehydrated
2025-04-22 12:36:00,-117.09,48883,0.93,0.03,0.88,mildly_dehydrated
2025-04-22 12:37:00,-97.42,53230,1.07,0.1,0.84,hydrated
2025-04-22 12:38:00,-77.69,53962,0.98,0.06,0.88,hydrated
2025-04-22 12:39:00,-94.6,53859,0.96,0.07,0.85,hydrated
2025-04-22 12:40:00,-70.02,55811,1.05,0.09,0.87,hydrated
2025-04-22 12:41:00,-154.82,44674,1.02,0.05,0.76,dehydrated
2025-04-22 12:42:00,-184.02,46652,0.99,0.09,0.82,dehydrated
2025-04-22 12:43:00,-114.23,48718,0.96,0.04,0.82,mildly_dehydrated
2025-04-22 12:44:00,-94.94,54318,0.97,0.03,0.87,hydrated
2025-04-22 12:45:00,-134.26,49370,0.97,0.06,0.79,mildly_dehydrated
2025-04-22 12:46:00,-86.09,54118,0.98,0.07,0.82,hydrated
2025-04-22 12:47:00,-178.97,44340,1.01,0.05,0.76,dehydrated
2025-04-22 12:48:00,-82.3,52788,0.99,0.09,0.87,hydrated
2025-04-22 12:49:00,-93.43,52574,0.97,0.11,0.88,hydrated
2025-04-22 12:50:00,-82.91,54626,1.0,0.05,0.86,hydrated
2025-04-22 12:51:00,-147.52,49193,1.0,0.03,0.9,mildly_dehydrated
2025-04-22 12:52:00,-75.81,52220,1.0,0.04,0.87,hydrated
2025-04-22 12:53:00,-75.38,54818,0.96,0.09,0.84,hydrated
2025-04-22 12:54:00,-95.87,53041,0.96,0.07,0.84,hydrated
2025-04-22 12:55:00,-155.61,47450,0.96,0.05,0.85,dehydrated
2025-04-22 12:56:00,-232.19,44265,1.04,0.11,0.89,dehydrated
2025-04-22 12:57:00,-172.41,44946,0.96,0.05,0.88,dehydrated
2025-04-22 12:58:00,-188.95,44430,0.98,0.11,0.92,dehydrated
2025-04-22 12:59:00,-188.63,42479,0.99,0.07,0.83,dehydrated
2025-04-22 13:00:00,-87.09,53100,0.94,0.08,0.89,hydrated
2025-04-22 13:01:00,-96.27,54603,1.04,0.07,0.88,hydrated
2025-04-22 13:02:00,-82.27,52207,0.99,0.1,0.88,hydrated
2025-04-22 13:03:00,-197.62,43581,1.03,0.07,0.84,dehydrated
2025-04-22 13:04:00,-73.99,52494,0.92,0.05,0.85,hydrated
2025-04-22 13:05:00,-150.36,46422,1.06,0.06,0.83,dehydrated
2025-04-22 13:06:00,-86.09,54873,0.99,0.07,0.8,hydrated
2025-04-22 13:07:00,-126.03,48204,1.03,0.08,0.93,mildly_dehydrated
2025-04-22 13:08:00,-117.63,49101,1.04,0.06,0.87,mildly_dehydrated
2025-04-22 13:09:00,-187.19,42564,1.08,0.08,0.87,dehydrated
2025-04-22 13:10:00,-120.48,51674,1.03,0.05,0.86,mildly_dehydrated
2025-04-22 13:11:00,-131.14,48813,0.98,0.08,0.87,mildly_dehydrated
2025-04-22 13:12:00,-132.98,49136,1.04,0.08,0.89,mildly_dehydrated
2025-04-22 13:13:00,-227.21,47116,1.07,0.07,0.92,dehydrated
2025-04-22 13:14:00,-124.42,50276,1.03,0.08,0.85,mildly_dehydrated
2025-04-22 13:15:00,-81.26,55418,1.06,0.06,0.79,hydrated
2025-04-22 13:16:00,-187.93,47490,0.96,0.05,0.88,dehydrated
2025-04-22 13:17:00,-73.43,54547,0.92,0.08,0.83,hydrated
2025-04-22 13:18:00,-186.8,43313,1.06,0.06,0.87,dehydrated
2025-04-22 13:19:00,-142.76,51213,1.08,0.09,0.82,mildly_dehydrated
2025-04-22 13:20:00,-80.57,53056,0.98,0.06,0.82,hydrated
2025-04-22 13:21:00,-81.49,54395,0.98,0.11,0.89,hydrated
2025-04-22 13:22:00,-75.56,55654,1.02,0.04,0.84,hydrated
2025-04-22 13:23:00,-77.25,53702,1.11,0.07,0.74,hydrated
2025-04-22 13:24:00,-111.52,50545,1.0,0.09,0.78,mildly_dehydrated
2025-04-22 13:25:00,-157.05,46106,0.93,0.1,0.88,dehydrated
2025-04-22 13:26:00,-193.92,42955,1.03,0.03,0.85,dehydrated
2025-04-22 13:27:00,-174.42,42985,0.98,0.05,0.87,dehydrated
2025-04-22 13:28:00,-75.81,54632,0.94,0.04,0.86,hydrated
2025-04-22 13:29:00,-199.1,45342,0.99,0.07,0.84,dehydrated
2025-04-22 13:30:00,-186.61,43264,1.0,0.07,0.85,dehydrated
2025-04-22 13:31:00,-120.73,49289,1.01,0.05,0.84,mildly_dehydrated
2025-04-22 13:32:00,-150.18,46530,1.06,0.11,0.78,dehydrated
2025-04-22 13:33:00,-138.68,50198,1.0,0.09,0.85,mildly_dehydrated
2025-04-22 13:34:00,-104.29,48043,1.01,0.05,0.87,mildly_dehydrated
2025-04-22 13:35:00,-139.97,48290,1.04,0.07,0.83,mildly_dehydrated
2025-04-22 13:36:00,-98.91,54956,0.98,0.07,0.85,hydrated
2025-04-22 13:37:00,-72.87,55606,1.05,0.06,0.8,hydrated
2025-04-22 13:38:00,-236.54,46649,1.04,0.07,0.88,dehydrated
2025-04-22 13:39:00,-100.54,50661,0.95,0.07,0.82,mildly_dehydrated
2025-04-22 13:40:00,-232.02,42183,0.94,0.05,0.83,dehydrated
2025-04-22 13:41:00,-78.01,52064,1.06,0.06,0.8,hydrated
2025-04-22 13:42:00,-81.76,55943,0.98,0.07,0.89,hydrated
2025-04-22 13:43:00,-143.79,48539,1.03,0.08,0.8,mildly_dehydrated
2025-04-22 13:44:00,-84.52,54177,1.03,0.05,0.89,hydrated
2025-04-22 13:45:00,-137.14,49887,0.97,0.05,0.87,mildly_dehydrated
2025-04-22 13:46:00,-79.17,55141,1.03,0.07,0.83,hydrated
2025-04-22 13:47:00,-84.92,55689,1.01,0.09,0.84,hydrated
2025-04-22 13:48:00,-85.12,52427,1.01,0.07,0.9,hydrated
2025-04-22 13:49:00,-81.35,53546,1.04,0.02,0.94,hydrated
2025-04-22 13:50:00,-100.19,49535,0.99,0.07,0.85,mildly_dehydrated
2025-04-22 13:51:00,-249.78,44994,1.02,0.1,0.87,dehydrated
2025-04-22 13:52:00,-155.71,47491,0.95,0.08,0.87,dehydrated
2025-04-22 13:53:00,-87.49,55666,0.97,0.07,0.84,hydrated
2025-04-22 13:54:00,-202.26,44373,1.04,0.07,0.8,dehydrated
2025-04-22 13:55:00,-94.81,53680,1.05,0.11,0.81,hydrated
2025-04-22 13:56:00,-92.02,55070,1.01,0.05,0.8,hydrated
2025-04-22 13:57:00,-108.7,50461,1.03,0.07,0.94,mildly_dehydrated
2025-04-22 13:58:00,-159.04,46163,0.93,0.06,0.87,dehydrated
2025-04-22 13:59:00,-97.27,54375,1.0,0.07,0.85,hydrated
2025-04-22 14:00:00,-184.78,43322,0.91,0.07,0.92,dehydrated
2025-04-22 14:01:00,-139.59,50876,1.03,0.11,0.91,mildly_dehydrated
2025-04-22 14:02:00,-219.4,42931,1.06,0.11,0.8,dehydrated
2025-04-22 14:03:00,-215.28,44939,0.95,0.07,0.9,dehydrated
2025-04-22 14:04:00,-197.39,43225,0.97,0.1,0.83,dehydrated
2025-04-22 14:05:00,-144.57,48692,1.08,0.06,0.88,mildly_dehydrated
2025-04-22 14:06:00,-223.56,47576,0.96,0.08,0.83,dehydrated
2025-04-22 14:07:00,-82.18,55011,0.97,0.08,0.83,hydrated
2025-04-22 14:08:00,-96.72,52830,1.02,0.08,0.85,hydrated
2025-04-22 14:09:00,-84.43,55728,0.96,0.04,0.76,hydrated
2025-04-22 14:10:00,-238.75,45835,1.02,0.05,0.86,dehydrated
2025-04-22 14:11:00,-82.35,54651,0.98,0.1,0.85,hydrated
2025-04-22 14:12:00,-195.33,47512,1.07,0.07,0.79,dehydrated
2025-04-22 14:13:00,-165.1,42645,0.9,0.1,0.87,dehydrated
2025-04-22 14:14:00,-77.49,54365,0.92,0.06,0.84,hydrated
2025-04-22 14:15:00,-76.03,52126,1.04,0.06,0.8,hydrated
2025-04-22 14:16:00,-182.84,43915,0.96,0.06,0.88,dehydrated
2025-04-22 14:17:00,-208.8,44431,0.97,0.07,0.87,dehydrated
2025-04-22 14:18:00,-72.17,53196,0.92,0.04,0.94,hydrated
2025-04-22 14:19:00,-92.56,55174,1.06,0.07,0.85,hydrated
2025-04-22 14:20:00,-120.43,51192,1.03,0.07,0.88,mildly_dehydrated
2025-04-22 14:21:00,-110.71,48111,1.02,0.07,0.82,mildly_dehydrated
2025-04-22 14:22:00,-143.52,49844,1.0,0.07,0.75,mildly_dehydrated
2025-04-22 14:23:00,-187.02,43163,0.99,0.08,0.83,dehydrated
2025-04-22 14:24:00,-75.66,55156,0.99,0.1,0.82,hydrated
2025-04-22 14:25:00,-239.93,44360,1.07,0.06,0.81,dehydrated
2025-04-22 14:26:00,-135.13,50396,1.07,0.05,0.88,mildly_dehydrated
2025-04-22 14:27:00,-97.27,54750,1.0,0.08,0.86,hydrated
2025-04-22 14:28:00,-88.85,53221,0.97,0.05,0.9,hydrated
2025-04-22 14:29:00,-221.57,42946,1.0,0.06,0.84,dehydrated
2025-04-22 14:30:00,-72.2,55490,0.95,0.05,0.88,hydrated
2025-04-22 14:31:00,-199.14,42017,1.01,0.07,0.84,dehydrated
2025-04-22 14:32:00,-110.51,51352,0.92,0.07,0.79,mildly_dehydrated
2025-04-22 14:33:00,-137.24,51230,1.03,0.07,0.77,mildly_dehydrated
2025-04-22 14:34:00,-179.49,46686,1.06,0.1,0.8,dehydrated
2025-04-22 14:35:00,-211.76,45698,1.04,0.07,0.84,dehydrated
2025-04-22 14:36:00,-129.68,50133,1.09,0.07,0.89,mildly_dehydrated
2025-04-22 14:37:00,-88.59,54101,1.0,0.06,0.88,hydrated
2025-04-22 14:38:00,-224.68,45261,1.0,0.05,0.81,dehydrated
2025-04-22 14:39:00,-170.86,45971,0.92,0.11,0.79,dehydrated
2025-04-22 14:40:00,-111.66,50983,0.97,0.05,0.81,mildly_dehydrated
2025-04-22 14:41:00,-248.78,43043,0.97,0.07,0.9,dehydrated
2025-04-22 14:42:00,-89.75,54433,0.96,0.1,0.82,hydrated
2025-04-22 14:43:00,-120.15,49425,1.0,0.03,0.78,mildly_dehydrated
2025-04-22 14:44:00,-81.03,54289,0.99,0.07,0.89,hydrated
2025-04-22 14:45:00,-76.91,55926,1.01,0.06,0.83,hydrated
2025-04-22 14:46:00,-123.04,48943,1.0,0.06,0.81,mildly_dehydrated
2025-04-22 14:47:00,-71.4,52953,0.95,0.08,0.89,hydrated
2025-04-22 14:48:00,-143.53,48879,0.96,0.09,0.85,mildly_dehydrated
2025-04-22 14:49:00,-230.8,47152,1.02,0.05,0.81,dehydrated
2025-04-22 14:50:00,-217.26,46609,0.98,0.05,0.8,dehydrated
2025-04-22 14:51:00,-192.01,46229,0.96,0.06,0.89,dehydrated
2025-04-22 14:52:00,-75.63,53859,1.11,0.09,0.85,hydrated
2025-04-22 14:53:00,-249.44,47223,1.03,0.07,0.78,dehydrated
2025-04-22 14:54:00,-93.85,53187,0.97,0.11,0.89,hydrated
2025-04-22 14:55:00,-215.92,45410,1.02,0.08,0.89,dehydrated
2025-04-22 14:56:00,-196.02,44300,0.93,0.03,0.9,dehydrated
2025-04-22 14:57:00,-96.24,55869,0.95,0.06,0.89,hydrated
2025-04-22 14:58:00,-245.75,46267,0.98,0.07,0.84,dehydrated
2025-04-22 14:59:00,-113.92,48242,1.02,0.06,0.86,mildly_dehydrated
2025-04-22 15:00:00,-180.44,45194,0.98,0.07,0.86,dehydrated
2025-04-22 15:01:00,-83.95,52525,1.05,0.02,0.84,hydrated
2025-04-22 15:02:00,-218.42,46633,1.01,0.06,0.82,dehydrated
2025-04-22 15:03:00,-189.95,42848,1.05,0.08,0.82,dehydrated
2025-04-22 15:04:00,-164.89,42403,1.01,0.05,0.87,dehydrated
2025-04-22 15:05:00,-93.56,52465,0.93,0.09,0.86,hydrated
2025-04-22 15:06:00,-181.49,46912,1.03,0.06,0.89,dehydrated
2025-04-22 15:07:00,-85.86,53071,0.98,0.08,0.79,hydrated
2025-04-22 15:08:00,-146.05,51720,0.96,0.05,0.88,mildly_dehydrated
2025-04-22 15:09:00,-169.04,42246,1.08,0.07,0.87,dehydrated
2025-04-22 15:10:00,-72.61,52428,1.03,0.1,0.82,hydrated
2025-04-22 15:11:00,-81.86,52105,0.99,0.12,0.85,hydrated
2025-04-22 15:12:00,-113.37,51965,0.96,0.05,0.9,mildly_dehydrated
2025-04-22 15:13:00,-72.05,55897,0.96,0.08,0.82,hydrated
2025-04-22 15:14:00,-186.83,43346,0.97,0.08,0.87,dehydrated
2025-04-22 15:15:00,-70.82,52601,1.03,0.06,0.88,hydrated
2025-04-22 15:16:00,-87.52,53873,1.04,0.07,0.83,hydrated
2025-04-22 15:17:00,-199.55,43937,0.93,0.1,0.84,dehydrated
2025-04-22 15:18:00,-85.98,52068,1.11,0.09,0.81,hydrated
2025-04-22 15:19:00,-142.55,50441,1.0,0.09,0.82,mildly_dehydrated
2025-04-22 15:20:00,-84.57,52872,1.0,0.07,0.82,hydrated
2025-04-22 15:21:00,-118.69,51290,0.97,0.05,0.77,mildly_dehydrated
2025-04-22 15:22:00,-96.54,52611,0.95,0.07,0.82,hydrated
2025-04-22 15:23:00,-205.61,42273,0.96,0.09,0.85,dehydrated
2025-04-22 15:24:00,-247.55,45785,0.98,0.09,0.88,dehydrated
2025-04-22 15:25:00,-93.12,55326,1.1,0.05,0.89,hydrated
2025-04-22 15:26:00,-77.4,52979,0.96,0.08,0.81,hydrated
2025-04-22 15:27:00,-82.83,52689,1.04,0.07,0.85,hydrated
2025-04-22 15:28:00,-141.73,48736,1.01,0.05,0.81,mildly_dehydrated
2025-04-22 15:29:00,-234.72,44176,0.98,0.09,0.84,dehydrated
2025-04-22 15:30:00,-231.32,44679,1.1,0.12,0.82,dehydrated
2025-04-22 15:31:00,-77.14,53940,1.06,0.08,0.85,hydrated
2025-04-22 15:32:00,-202.87,44510,1.0,0.07,0.8,dehydrated
2025-04-22 15:33:00,-148.3,50906,0.96,0.08,0.79,mildly_dehydrated
2025-04-22 15:34:00,-158.34,47701,1.01,0.09,0.87,dehydrated
2025-04-22 15:35:00,-86.72,53435,1.02,0.11,0.83,hydrated
2025-04-22 15:36:00,-213.28,46649,0.99,0.08,0.85,dehydrated
2025-04-22 15:37:00,-106.09,48415,1.02,0.05,0.8,mildly_dehydrated
2025-04-22 15:38:00,-219.72,43031,0.99,0.09,0.85,dehydrated
2025-04-22 15:39:00,-143.08,50183,1.02,0.07,0.86,mildly_dehydrated
2025-04-22 15:40:00,-149.91,51732,1.04,0.05,0.77,mildly_dehydrated
2025-04-22 15:41:00,-135.87,51715,1.01,0.07,0.89,mildly_dehydrated
2025-04-22 15:42:00,-137.08,48409,1.0,0.05,0.84,mildly_dehydrated
2025-04-22 15:43:00,-127.24,50984,1.0,0.07,0.89,mildly_dehydrated
2025-04-22 15:44:00,-177.67,44184,1.09,0.07,0.83,dehydrated
2025-04-22 15:45:00,-83.69,55695,1.08,0.1,0.9,hydrated
2025-04-22 15:46:00,-171.54,42691,1.03,0.07,0.79,dehydrated
2025-04-22 15:47:00,-189.88,43326,0.95,0.05,0.86,dehydrated
2025-04-22 15:48:00,-192.02,45614,0.91,0.04,0.82,dehydrated
2025-04-22 15:49:00,-85.05,52990,0.94,0.08,0.89,hydrated
2025-04-22 15:50:00,-136.53,48389,1.02,0.07,0.88,mildly_dehydrated
2025-04-22 15:51:00,-235.53,42439,1.02,0.06,0.78,dehydrated
2025-04-22 15:52:00,-210.55,46382,1.02,0.03,0.85,dehydrated
2025-04-22 15:53:00,-83.46,54010,1.01,0.06,0.88,hydrated
2025-04-22 15:54:00,-94.89,55016,1.04,0.07,0.89,hydrated
2025-04-22 15:55:00,-242.95,46382,1.1,0.09,0.91,dehydrated
2025-04-22 15:56:00,-91.96,55786,0.96,0.06,0.88,hydrated
2025-04-22 15:57:00,-97.27,52350,0.99,0.05,0.87,hydrated
2025-04-22 15:58:00,-158.29,47042,1.03,0.06,0.85,dehydrated
2025-04-22 15:59:00,-71.93,55421,0.97,0.05,0.83,hydrated
2025-04-22 16:00:00,-228.95,45087,0.98,0.07,0.9,dehydrated
2025-04-22 16:01:00,-86.67,52676,0.98,0.06,0.87,hydrated
2025-04-22 16:02:00,-207.68,44942,1.18,0.07,0.85,dehydrated
2025-04-22 16:03:00,-125.91,48834,0.92,0.08,0.88,mildly_dehydrated
2025-04-22 16:04:00,-234.01,45408,0.87,0.07,0.83,dehydrated
2025-04-22 16:05:00,-100.83,50892,0.94,0.09,0.79,mildly_dehydrated
2025-04-22 16:06:00,-137.67,50443,1.01,0.09,0.84,mildly_dehydrated
2025-04-22 16:07:00,-197.59,46170,1.08,0.08,0.89,dehydrated
2025-04-22 16:08:00,-152.25,46918,1.03,0.08,0.83,dehydrated
2025-04-22 16:09:00,-121.78,49849,0.92,0.08,0.84,mildly_dehydrated
2025-04-22 16:10:00,-147.04,48907,1.06,0.06,0.87,mildly_dehydrated
2025-04-22 16:11:00,-93.16,55488,1.0,0.05,0.82,hydrated
2025-04-22 16:12:00,-200.16,42427,0.92,0.05,0.86,dehydrated
2025-04-22 16:13:00,-211.41,47891,0.99,0.12,0.86,dehydrated
2025-04-22 16:14:00,-109.05,51542,0.98,0.07,0.89,mildly_dehydrated
2025-04-22 16:15:00,-114.3,51480,1.0,0.06,0.85,mildly_dehydrated
2025-04-22 16:16:00,-153.2,47508,1.08,0.07,0.81,dehydrated
2025-04-22 16:17:00,-84.68,53350,0.98,0.1,0.8,hydrated
2025-04-22 16:18:00,-73.43,54234,1.05,0.1,0.78,hydrated
2025-04-22 16:19:00,-131.11,49262,1.03,0.09,0.86,mildly_dehydrated
2025-04-22 16:20:00,-73.41,55710,1.04,0.05,0.91,hydrated
2025-04-22 16:21:00,-223.66,46168,1.03,0.09,0.84,dehydrated
2025-04-22 16:22:00,-76.14,52845,1.03,0.05,0.93,hydrated
2025-04-22 16:23:00,-77.42,55419,1.09,0.08,0.79,hydrated
2025-04-22 16:24:00,-75.13,55491,0.97,0.06,0.75,hydrated
2025-04-22 16:25:00,-149.35,48204,0.95,0.09,0.92,mildly_dehydrated
2025-04-22 16:26:00,-121.22,48441,1.05,0.06,0.88,mildly_dehydrated
2025-04-22 16:27:00,-217.05,45949,1.0,0.05,0.86,dehydrated
2025-04-22 16:28:00,-225.18,47580,1.03,0.05,0.8,dehydrated
2025-04-22 16:29:00,-93.35,52475,0.97,0.1,0.88,hydrated
2025-04-22 16:30:00,-79.7,55698,0.98,0.05,0.8,hydrated
2025-04-22 16:31:00,-95.73,53946,0.97,0.07,0.84,hydrated
2025-04-22 16:32:00,-167.54,44333,0.88,0.06,0.76,dehydrated
2025-04-22 16:33:00,-92.16,54538,1.01,0.05,0.78,hydrated
2025-04-22 16:34:00,-99.31,54356,0.99,0.06,0.81,hydrated
2025-04-22 16:35:00,-141.84,50309,1.06,0.06,0.82,mildly_dehydrated
2025-04-22 16:36:00,-118.93,50959,0.99,0.1,0.91,mildly_dehydrated
2025-04-22 16:37:00,-94.21,52608,0.99,0.05,0.92,hydrated
2025-04-22 16:38:00,-114.5,49026,1.03,0.06,0.92,mildly_dehydrated
2025-04-22 16:39:00,-96.8,52715,0.92,0.07,0.83,hydrated
2025-04-22 16:40:00,-100.55,51495,1.05,0.08,0.78,mildly_dehydrated
2025-04-22 16:41:00,-141.32,50612,1.06,0.06,0.8,mildly_dehydrated
2025-04-22 16:42:00,-167.42,42775,0.98,0.06,0.79,dehydrated
2025-04-22 16:43:00,-124.84,49207,1.02,0.03,0.85,mildly_dehydrated
2025-04-22 16:44:00,-101.0,49970,1.04,0.09,0.79,mildly_dehydrated
2025-04-22 16:45:00,-84.68,54723,1.0,0.05,0.85,hydrated
2025-04-22 16:46:00,-149.1,49311,0.98,0.05,0.88,mildly_dehydrated
2025-04-22 16:47:00,-85.67,52724,1.03,0.06,0.79,hydrated
2025-04-22 16:48:00,-131.77,49394,1.0,0.06,0.81,mildly_dehydrated
2025-04-22 16:49:00,-71.08,52055,0.98,0.08,0.86,hydrated
2025-04-22 16:50:00,-247.48,46351,1.05,0.07,0.91,dehydrated
2025-04-22 16:51:00,-191.22,42229,1.02,0.05,0.84,dehydrated
2025-04-22 16:52:00,-74.33,55000,0.98,0.12,0.84,hydrated
2025-04-22 16:53:00,-80.76,55128,0.92,0.07,0.83,hydrated
2025-04-22 16:54:00,-77.72,54235,1.01,0.04,0.71,hydrated
2025-04-22 16:55:00,-203.94,42664,1.02,0.05,0.81,dehydrated
2025-04-22 16:56:00,-92.65,52843,1.04,0.08,0.8,hydrated
2025-04-22 16:57:00,-107.8,50495,0.95,0.09,0.81,mildly_dehydrated
2025-04-22 16:58:00,-89.66,54346,0.99,0.08,0.77,hydrated
2025-04-22 16:59:00,-171.68,42366,1.1,0.1,0.88,dehydrated
2025-04-22 17:00:00,-85.84,52421,1.04,0.05,0.84,hydrated
2025-04-22 17:01:00,-121.98,48913,1.05,0.03,0.81,mildly_dehydrated
2025-04-22 17:02:00,-184.45,47908,0.97,0.08,0.82,dehydrated
2025-04-22 17:03:00,-92.59,52688,1.01,0.1,0.8,hydrated
2025-04-22 17:04:00,-85.02,55731,0.97,0.05,0.8,hydrated
2025-04-22 17:05:00,-70.2,53548,0.96,0.07,0.87,hydrated
2025-04-22 17:06:00,-93.88,52476,1.0,0.08,0.88,hydrated
2025-04-22 17:07:00,-143.35,48288,0.93,0.06,0.9,mildly_dehydrated
2025-04-22 17:08:00,-124.09,48706,0.99,0.06,0.91,mildly_dehydrated
2025-04-22 17:09:00,-84.97,55130,1.0,0.08,0.83,hydrated
2025-04-22 17:10:00,-112.03,48565,1.02,0.08,0.87,mildly_dehydrated
2025-04-22 17:11:00,-77.28,53023,0.93,0.03,0.86,hydrated
2025-04-22 17:12:00,-227.44,47817,0.99,0.09,0.87,dehydrated
2025-04-22 17:13:00,-224.43,43011,0.97,0.08,0.76,dehydrated
2025-04-22 17:14:00,-240.26,45430,1.01,0.08,0.78,dehydrated
2025-04-22 17:15:00,-77.68,55727,0.99,0.07,0.8,hydrated
2025-04-22 17:16:00,-218.47,44140,1.03,0.07,0.85,dehydrated
2025-04-22 17:17:00,-102.43,49904,0.91,0.03,0.83,mildly_dehydrated
2025-04-22 17:18:00,-206.68,43503,0.95,0.08,0.86,dehydrated
2025-04-22 17:19:00,-70.62,53693,1.06,0.06,0.81,hydrated
2025-04-22 17:20:00,-77.89,54636,1.04,0.07,0.81,hydrated
2025-04-22 17:21:00,-184.14,45272,1.06,0.05,0.88,dehydrated
2025-04-22 17:22:00,-136.9,51528,1.07,0.08,0.81,mildly_dehydrated
2025-04-22 17:23:00,-133.37,48644,0.99,0.08,0.89,mildly_dehydrated
2025-04-22 17:24:00,-241.16,45728,1.02,0.08,0.77,dehydrated
2025-04-22 17:25:00,-161.29,44536,1.01,0.08,0.87,dehydrated
2025-04-22 17:26:00,-75.51,55959,0.98,0.07,0.89,hydrated
2025-04-22 17:27:00,-175.14,47663,1.0,0.07,0.79,dehydrated
2025-04-22 17:28:00,-218.14,44962,0.97,0.07,0.88,dehydrated
2025-04-22 17:29:00,-111.35,50277,0.95,0.06,0.79,mildly_dehydrated
2025-04-22 17:30:00,-240.4,47719,1.01,0.05,0.82,dehydrated
2025-04-22 17:31:00,-249.39,46796,1.05,0.11,0.81,dehydrated
2025-04-22 17:32:00,-221.3,42857,0.97,0.11,0.83,dehydrated
2025-04-22 17:33:00,-82.59,54902,0.98,0.09,0.81,hydrated
2025-04-22 17:34:00,-94.51,53353,1.04,0.09,0.83,hydrated
2025-04-22 17:35:00,-245.75,47027,0.98,0.06,0.79,dehydrated
2025-04-22 17:36:00,-171.02,43484,0.96,0.07,0.8,dehydrated
2025-04-22 17:37:00,-139.44,49467,0.99,0.09,0.88,mildly_dehydrated
2025-04-22 17:38:00,-87.55,52474,1.0,0.03,0.79,hydrated
